attributeId,siteVisitName,siteVisitId,attributeName,attributeConceptId,value,valueId,valueUnit,valueUnitId
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-53657,20120509,http://linked.data.gov.au/dataset/ausplots/sv-53657,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,Stony/Gravelly site. Homogeneous to 150m. Fire within the last 2-3 years with site having been burnt fairly evenly throughout. Grazing impact moderate with evidence of horses and cattle Last Rainfall- 1 month+. Not signs of stress yet.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53657,20120509,http://linked.data.gov.au/dataset/ausplots/sv-53657,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,125.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53658,20120510,http://linked.data.gov.au/dataset/ausplots/sv-53658,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north 20m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53658,20120510,http://linked.data.gov.au/dataset/ausplots/sv-53658,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 100m south,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53658,20120510,http://linked.data.gov.au/dataset/ausplots/sv-53658,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,80.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53659,20120511,http://linked.data.gov.au/dataset/ausplots/sv-53659,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north 10m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53659,20120511,http://linked.data.gov.au/dataset/ausplots/sv-53659,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends south 100m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53659,20120511,http://linked.data.gov.au/dataset/ausplots/sv-53659,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,60.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53660,20120512,http://linked.data.gov.au/dataset/ausplots/sv-53660,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north 40m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53660,20120512,http://linked.data.gov.au/dataset/ausplots/sv-53660,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends  south and west 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53660,20120512,http://linked.data.gov.au/dataset/ausplots/sv-53660,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,90.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53661,20120514,http://linked.data.gov.au/dataset/ausplots/sv-53661,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53661,20120514,http://linked.data.gov.au/dataset/ausplots/sv-53661,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends east and west 50m, south 100m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53661,20120514,http://linked.data.gov.au/dataset/ausplots/sv-53661,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,115.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53662,20120514,http://linked.data.gov.au/dataset/ausplots/sv-53662,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track east 25m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53662,20120514,http://linked.data.gov.au/dataset/ausplots/sv-53662,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53662,20120514,http://linked.data.gov.au/dataset/ausplots/sv-53662,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53663,20120516,http://linked.data.gov.au/dataset/ausplots/sv-53663,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track south west corner 15m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53663,20120516,http://linked.data.gov.au/dataset/ausplots/sv-53663,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends west 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53663,20120516,http://linked.data.gov.au/dataset/ausplots/sv-53663,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,65.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53664,20120517,http://linked.data.gov.au/dataset/ausplots/sv-53664,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track west 53m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53664,20120517,http://linked.data.gov.au/dataset/ausplots/sv-53664,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot except north west and south east corner where it extends 20m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53664,20120517,http://linked.data.gov.au/dataset/ausplots/sv-53664,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,103.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53665,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53665,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north east corner 8m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53665,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53665,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends west 100m, east 50m, north 20m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53665,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53665,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,58.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53666,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53666,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,"Track south 20m, borrow pit west 20m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53666,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53666,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends south and east 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53666,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53666,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,70.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53667,20120605,http://linked.data.gov.au/dataset/ausplots/sv-53667,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track runs along south west corner of plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53667,20120605,http://linked.data.gov.au/dataset/ausplots/sv-53667,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends west 20m, south and east 50m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53667,20120605,http://linked.data.gov.au/dataset/ausplots/sv-53667,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53668,20120606,http://linked.data.gov.au/dataset/ausplots/sv-53668,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,track north east corner 15m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53668,20120606,http://linked.data.gov.au/dataset/ausplots/sv-53668,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confines to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53668,20120606,http://linked.data.gov.au/dataset/ausplots/sv-53668,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,65.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53669,20120607,http://linked.data.gov.au/dataset/ausplots/sv-53669,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends west 50m, south 20m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53669,20120607,http://linked.data.gov.au/dataset/ausplots/sv-53669,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53670,20120609,http://linked.data.gov.au/dataset/ausplots/sv-53670,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,"Track runs parallel southern border 18m, track runs from north west corner (0m) to south west corner (20m)",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53670,20120609,http://linked.data.gov.au/dataset/ausplots/sv-53670,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53670,20120609,http://linked.data.gov.au/dataset/ausplots/sv-53670,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53671,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53671,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north west corner 55m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53671,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53671,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends east and west 50m, south 100m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53671,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53671,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53672,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53672,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track runs parallel to north border 12m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53672,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53672,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends east, south and west 70m, north 70m (bisected by track)",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53672,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53672,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,60.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53673,20120612,http://linked.data.gov.au/dataset/ausplots/sv-53673,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends south 20m, north 30m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53673,20120612,http://linked.data.gov.au/dataset/ausplots/sv-53673,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,55.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53674,20120613,http://linked.data.gov.au/dataset/ausplots/sv-53674,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track runs from north east corner (0m) to south east corner (33m),N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53674,20120613,http://linked.data.gov.au/dataset/ausplots/sv-53674,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends south 30m, north 20m, west 50m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53674,20120613,http://linked.data.gov.au/dataset/ausplots/sv-53674,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53675,20120614,http://linked.data.gov.au/dataset/ausplots/sv-53675,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north west corner 4m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53675,20120614,http://linked.data.gov.au/dataset/ausplots/sv-53675,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends west 20m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53675,20120614,http://linked.data.gov.au/dataset/ausplots/sv-53675,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,54.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53676,20120615,http://linked.data.gov.au/dataset/ausplots/sv-53676,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,track west 6m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53676,20120615,http://linked.data.gov.au/dataset/ausplots/sv-53676,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 50m north west and south east,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53676,20120615,http://linked.data.gov.au/dataset/ausplots/sv-53676,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,70.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53677,20120705,http://linked.data.gov.au/dataset/ausplots/sv-53677,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,track north 13m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53677,20120705,http://linked.data.gov.au/dataset/ausplots/sv-53677,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 60m west and south, 100m north",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53677,20120705,http://linked.data.gov.au/dataset/ausplots/sv-53677,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53678,20120706,http://linked.data.gov.au/dataset/ausplots/sv-53678,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track west 30m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53678,20120706,http://linked.data.gov.au/dataset/ausplots/sv-53678,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 100m south, 50m west",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53678,20120706,http://linked.data.gov.au/dataset/ausplots/sv-53678,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,90.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53679,20120707,http://linked.data.gov.au/dataset/ausplots/sv-53679,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track runs along west border 8m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53679,20120707,http://linked.data.gov.au/dataset/ausplots/sv-53679,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends west and north 50m, south 20m",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53679,20120707,http://linked.data.gov.au/dataset/ausplots/sv-53679,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,58.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53680,20120708,http://linked.data.gov.au/dataset/ausplots/sv-53680,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track northern boundary,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53680,20120708,http://linked.data.gov.au/dataset/ausplots/sv-53680,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends west and east 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53680,20120708,http://linked.data.gov.au/dataset/ausplots/sv-53680,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53681,20120709,http://linked.data.gov.au/dataset/ausplots/sv-53681,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track intercepts north west corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53681,20120709,http://linked.data.gov.au/dataset/ausplots/sv-53681,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community confined to plot except north 50m, over track",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53681,20120709,http://linked.data.gov.au/dataset/ausplots/sv-53681,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53682,20120710,http://linked.data.gov.au/dataset/ausplots/sv-53682,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,"track runs along east side-0m at south east corner, 13m at north east corner",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53682,20120710,http://linked.data.gov.au/dataset/ausplots/sv-53682,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,community confined to plot except south 60m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53682,20120710,http://linked.data.gov.au/dataset/ausplots/sv-53682,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53683,20120711,http://linked.data.gov.au/dataset/ausplots/sv-53683,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track runs along south border,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53683,20120711,http://linked.data.gov.au/dataset/ausplots/sv-53683,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 100m north west, 50m south east",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53683,20120711,http://linked.data.gov.au/dataset/ausplots/sv-53683,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53684,20120712,http://linked.data.gov.au/dataset/ausplots/sv-53684,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track east 150m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53684,20120712,http://linked.data.gov.au/dataset/ausplots/sv-53684,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 50m all sides,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53684,20120712,http://linked.data.gov.au/dataset/ausplots/sv-53684,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,200.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53685,20120712,http://linked.data.gov.au/dataset/ausplots/sv-53685,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track runs along eastern border 10m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-53685,20120712,http://linked.data.gov.au/dataset/ausplots/sv-53685,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 50m north and south, 100m west, 60m east",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-53685,20120712,http://linked.data.gov.au/dataset/ausplots/sv-53685,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,60.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-53686,20120714,http://linked.data.gov.au/dataset/ausplots/sv-53686,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,track runs along southern border 10m,N/A,N/A,N/A
